timestamp_ns,source,x_m,y_m,yaw_rad,speed_m_s,wheel_nis,wheel_accepted
1544686431130251220,imu,3124.381962,17.313520,0.04555380,20.238981,,
1544686431133674201,wheel,3124.450205,17.316631,0.04555144,20.237609,0.037119,True
1544686431140201211,imu,3124.582156,17.322645,0.04554693,20.236783,,
1544686431143694775,wheel,3124.651707,17.325816,0.04558845,20.234715,0.046138,True
1544686431150200755,imu,3124.783210,17.331821,0.04566577,20.232812,,
1544686431153669809,wheel,3124.852739,17.334999,0.04570185,20.229786,0.013586,True
1544686431160206715,imu,3124.984826,17.341045,0.04576983,20.225155,,
1544686431163670511,wheel,3125.053064,17.344169,0.04572820,20.221839,0.121582,True
1544686431170249692,imu,3125.185958,17.350245,0.04564912,20.218768,,
1544686431173668765,wheel,3125.254317,17.353365,0.04556958,20.218568,0.019629,True
1544686431180197057,imu,3125.386176,17.359368,0.04541771,20.219489,,
1544686431183681275,wheel,3125.454847,17.362488,0.04540745,20.218631,0.116803,True
1544686431190209330,imu,3125.586704,17.368478,0.04538823,20.220144,,
1544686431193674593,wheel,3125.656336,17.371643,0.04543370,20.218794,0.005252,True
1544686431200236228,imu,3125.788861,17.377674,0.04551981,20.216907,,
1544686431203665451,wheel,3125.856901,17.380773,0.04553569,20.212679,0.058797,True
1544686431210242796,imu,3125.989690,17.386826,0.04556615,20.206837,,
1544686431213721077,wheel,3126.057960,17.389938,0.04553060,20.203400,0.150812,True
1544686431220198278,imu,3126.188677,17.395889,0.04546441,20.200526,,
1544686431223678185,wheel,3126.259212,17.399097,0.04541947,20.201113,0.003883,True
1544686431230198138,imu,3126.390788,17.405072,0.04533528,20.201646,,
1544686431233670540,wheel,3126.460233,17.408222,0.04534217,20.199497,0.015852,True
1544686431240240437,imu,3126.592796,17.414238,0.04535522,20.196591,,
1544686431243701042,wheel,3126.661292,17.417347,0.04538229,20.191509,0.069600,True
1544686431250234983,imu,3126.793062,17.423335,0.04543342,20.184342,,
1544686431253671189,wheel,3126.861858,17.426462,0.04541544,20.182311,0.009529,True
1544686431260230302,imu,3126.994090,17.432469,0.04538111,20.179342,,
1544686431263669558,wheel,3127.063117,17.435603,0.04534480,20.178826,0.003684,True
1544686431270202655,imu,3127.194811,17.441574,0.04527582,20.178409,,
1544686431273665568,wheel,3127.263899,17.444703,0.04525134,20.176707,0.020442,True
1544686431280216585,imu,3127.395936,17.450679,0.04520503,20.174804,,
1544686431283683922,wheel,3127.464928,17.453801,0.04523880,20.173056,0.031610,True
1544686431290261677,imu,3127.597480,17.459806,0.04530285,20.171383,,
1544686431293667789,wheel,3127.665712,17.462900,0.04533779,20.170027,0.006456,True
1544686431300239439,imu,3127.798120,17.468912,0.04540522,20.168166,,
1544686431303672343,wheel,3127.866516,17.472019,0.04540049,20.164387,0.023324,True
1544686431310240039,imu,3127.998794,17.478028,0.04539143,20.158582,,
1544686431313673448,wheel,3128.067092,17.481129,0.04534133,20.155063,0.028243,True
1544686431320270935,imu,3128.199911,17.487149,0.04524505,20.149875,,
1544686431323670032,wheel,3128.268347,17.490245,0.04519071,20.150972,0.000007,True
1544686431330214619,imu,3128.400099,17.496196,0.04508607,20.153059,,
1544686431333680690,wheel,3128.469114,17.499310,0.04509959,20.152536,0.023569,True
1544686431340247570,imu,3128.601320,17.505279,0.04512521,20.152965,,
1544686431343703318,wheel,3128.669679,17.508368,0.04519599,20.148687,0.058526,True
1544686431350219010,imu,3128.800808,17.514307,0.04532946,20.142845,,
1544686431353664177,wheel,3128.870244,17.517457,0.04533854,20.141067,0.000529,True
1544686431360247624,imu,3129.002693,17.523467,0.04535589,20.137455,,
1544686431363671463,wheel,3129.071020,17.526566,0.04529755,20.137841,0.012187,True
1544686431370233764,imu,3129.203041,17.532543,0.04518574,20.139612,,
1544686431373679893,wheel,3129.271568,17.535640,0.04514218,20.136642,0.025779,True
1544686431380234957,imu,3129.403417,17.541591,0.04505932,20.132481,,
1544686431383666710,wheel,3129.471908,17.544679,0.04505790,20.128294,0.010943,True
1544686431390237628,imu,3129.604012,17.550635,0.04505517,20.121254,,
1544686431393661938,wheel,3129.671988,17.553700,0.04507944,20.120669,0.029349,True
1544686431400265933,imu,3129.804732,17.559691,0.04512623,20.121151,,
1544686431403670167,wheel,3129.872753,17.562763,0.04511317,20.121636,0.006663,True
1544686431410241513,imu,3130.004850,17.568724,0.04508798,20.123340,,
1544686431413673443,wheel,3130.073543,17.571822,0.04504479,20.120274,0.003464,True
1544686431420191254,imu,3130.204533,17.577721,0.04496278,20.114997,,
1544686431423669186,wheel,3130.274345,17.580862,0.04494942,20.113400,0.000215,True
1544686431430259084,imu,3130.406747,17.586815,0.04492412,20.110508,,
1544686431433662303,wheel,3130.474890,17.589880,0.04494874,20.110230,0.002089,True
1544686431440227876,imu,3130.606792,17.595815,0.04499623,20.110123,,
1544686431443674533,wheel,3130.675913,17.598928,0.04500292,20.108714,0.000568,True
1544686431450232741,imu,3130.807648,17.604861,0.04501566,20.106253,,
1544686431453661727,wheel,3130.875980,17.607938,0.04497252,20.105573,0.011802,True
1544686431460195146,imu,3131.007204,17.613838,0.04489033,20.105288,,
1544686431463694803,wheel,3131.076291,17.616938,0.04481456,20.103585,0.058074,True
1544686431470212778,imu,3131.207191,17.622799,0.04467343,20.102602,,
1544686431473670582,wheel,3131.276836,17.625912,0.04464829,20.101948,0.001689,True
1544686431480205534,imu,3131.408066,17.631772,0.04460079,20.100335,,
1544686431483674264,wheel,3131.477618,17.634877,0.04464174,20.100130,0.000402,True
1544686431490206501,imu,3131.608786,17.640742,0.04471886,20.099929,,
1544686431493660929,wheel,3131.677669,17.643826,0.04477321,20.100778,0.009373,True
1544686431500183781,imu,3131.808659,17.649701,0.04487584,20.103271,,
1544686431503659102,wheel,3131.877728,17.652802,0.04485385,20.101741,0.021065,True
1544686431510187117,imu,3132.008816,17.658683,0.04481256,20.100197,,
1544686431513674152,wheel,3132.078987,17.661827,0.04472659,20.099896,0.000933,True
1544686431520231588,imu,3132.210657,17.667709,0.04456494,20.099049,,
1544686431523685502,wheel,3132.279754,17.670789,0.04452349,20.100419,0.002659,True
1544686431530192729,imu,3132.410432,17.676606,0.04444539,20.103472,,
1544686431533666203,wheel,3132.479786,17.679691,0.04447359,20.105482,0.006763,True
1544686431540231432,imu,3132.611667,17.685564,0.04452689,20.110039,,
1544686431543672356,wheel,3132.680308,17.688623,0.04455084,20.109943,0.009551,True
1544686431550201650,imu,3132.811484,17.694474,0.04459629,20.110666,,
1544686431553698540,wheel,3132.880854,17.697568,0.04456600,20.109162,0.031244,True
1544686431560198131,imu,3133.011422,17.703387,0.04450970,20.107968,,
1544686431563707223,wheel,3133.081151,17.706491,0.04447193,20.108540,0.023443,True
1544686431570229106,imu,3133.212175,17.712317,0.04440173,20.110989,,
1544686431573672580,wheel,3133.281903,17.715415,0.04440382,20.113497,0.011741,True
1544686431580175336,imu,3133.412579,17.721222,0.04440776,20.117237,,
1544686431583666739,wheel,3133.482658,17.724338,0.04445665,20.118386,0.000332,True
1544686431590229318,imu,3133.614564,17.730212,0.04454853,20.120713,,
1544686431593664684,wheel,3133.682951,17.733260,0.04453311,20.120266,0.017805,True
1544686431600228233,imu,3133.814882,17.739137,0.04450364,20.120653,,
1544686431603669408,wheel,3133.883962,17.742211,0.04443906,20.121071,0.000334,True
1544686431610232095,imu,3134.015883,17.748069,0.04431588,20.122038,,
1544686431613676936,wheel,3134.085435,17.751152,0.04427453,20.124230,0.003599,True
1544686431620214984,imu,3134.216892,17.756971,0.04419606,20.127834,,
1544686431623697257,wheel,3134.285954,17.760026,0.04422444,20.128921,0.037201,True
1544686431630203967,imu,3134.416811,17.765820,0.04427748,20.132709,,
1544686431633672429,wheel,3134.486945,17.768929,0.04433253,20.134606,0.005501,True
1544686431640257258,imu,3134.619407,17.774813,0.04443704,20.137522,,
1544686431643669680,wheel,3134.687946,17.777861,0.04446148,20.138157,0.000506,True
1544686431650211926,imu,3134.819569,17.783720,0.04450834,20.139584,,
1544686431653663198,wheel,3134.888469,17.786786,0.04444668,20.140616,0.011750,True
1544686431660227140,imu,3135.020550,17.792653,0.04432941,20.143581,,
1544686431663675529,wheel,3135.089931,17.795728,0.04425518,20.146246,0.000014,True
1544686431670179795,imu,3135.220856,17.801517,0.04411517,20.151305,,
1544686431673660771,wheel,3135.290444,17.804588,0.04411391,20.152415,0.009732,True
1544686431680203343,imu,3135.422174,17.810403,0.04411154,20.155405,,
1544686431683707934,wheel,3135.491451,17.813461,0.04413786,20.155848,0.067082,True
1544686431690194305,imu,3135.622072,17.819233,0.04418656,20.159003,,
1544686431693666916,wheel,3135.691963,17.822324,0.04420036,20.161206,0.000096,True
1544686431700232471,imu,3135.824217,17.828175,0.04422643,20.165462,,
1544686431703700613,wheel,3135.893435,17.831238,0.04420778,20.166646,0.017135,True
1544686431710228818,imu,3136.024970,17.837054,0.04417267,20.170076,,
1544686431713680211,wheel,3136.094182,17.840112,0.04414495,20.172424,0.004605,True
1544686431720180798,imu,3136.225204,17.845896,0.04409274,20.177469,,
1544686431723672822,wheel,3136.295406,17.848993,0.04407844,20.179535,0.001504,True
1544686431730179143,imu,3136.426586,17.854777,0.04405178,20.183738,,
1544686431733674493,wheel,3136.496398,17.857855,0.04406985,20.185071,0.018134,True
1544686431740199830,imu,3136.627997,17.863660,0.04410359,20.188784,,
1544686431743682242,wheel,3136.697389,17.866722,0.04408950,20.190464,0.028919,True
1544686431750226916,imu,3136.829416,17.872545,0.04406301,20.195178,,
1544686431753677556,wheel,3136.898848,17.875605,0.04403156,20.197829,0.001477,True
1544686431760228331,imu,3137.031049,17.881426,0.04397184,20.203216,,
1544686431763677426,wheel,3137.100326,17.884474,0.04397735,20.203154,0.004578,True
1544686431770228607,imu,3137.232555,17.890293,0.04398781,20.203660,,
1544686431773677942,wheel,3137.301583,17.893332,0.04401624,20.203543,0.014164,True
1544686431780180869,imu,3137.432840,17.899117,0.04406985,20.204414,,
1544686431783677439,wheel,3137.502819,17.902204,0.04409861,20.206447,0.014587,True
1544686431790229818,imu,3137.635107,17.908045,0.04415251,20.211360,,
1544686431793714806,wheel,3137.704304,17.911101,0.04412806,20.210868,0.055013,True
1544686431800176546,imu,3137.834778,17.916859,0.04408273,20.212073,,
1544686431803693211,wheel,3137.906520,17.920022,0.04403590,20.211633,0.021599,True
1544686431810217469,imu,3138.038252,17.925821,0.04394903,20.209490,,
1544686431813687793,wheel,3138.108248,17.928898,0.04390916,20.211373,0.000215,True
1544686431820172839,imu,3138.239205,17.934647,0.04383465,20.215024,,
1544686431823690461,wheel,3138.309718,17.937741,0.04385811,20.216858,0.011341,True
1544686431830173715,imu,3138.440677,17.943491,0.04390136,20.221196,,
1544686431833684538,wheel,3138.511686,17.946612,0.04396211,20.220352,0.000302,True
1544686431840214973,imu,3138.643601,17.952423,0.04407510,20.218627,,
1544686431843695459,wheel,3138.713203,17.955493,0.04408901,20.216699,0.019483,True
1544686431850220479,imu,3138.844982,17.961308,0.04411509,20.214360,,
1544686431853691901,wheel,3138.914214,17.964361,0.04403826,20.215862,0.030763,True
1544686431860195019,imu,3139.045568,17.970140,0.04389433,20.220277,,
1544686431863704479,wheel,3139.115680,17.973217,0.04384129,20.222223,0.024770,True
1544686431870215290,imu,3139.247234,17.978982,0.04374288,20.227255,,
1544686431873675476,wheel,3139.317164,17.982043,0.04375088,20.227172,0.000002,True
1544686431880193647,imu,3139.448881,17.987811,0.04376596,20.227001,,
1544686431883679683,wheel,3139.518440,17.990858,0.04380462,20.224893,0.031279,True
1544686431890194717,imu,3139.650072,17.996632,0.04387688,20.222562,,
1544686431893682858,wheel,3139.720187,17.999711,0.04389463,20.222209,0.005086,True
1544686431900213987,imu,3139.852134,18.005509,0.04392786,20.222197,,
1544686431903698946,wheel,3139.921678,18.008564,0.04389426,20.222843,0.029866,True
1544686431910207658,imu,3140.053186,18.014336,0.04383149,20.225620,,
1544686431913688350,wheel,3140.123160,18.017403,0.04378781,20.226364,0.005154,True
1544686431920187754,imu,3140.254501,18.023153,0.04370623,20.228404,,
1544686431923674911,wheel,3140.324174,18.026199,0.04370314,20.228178,0.025638,True
1544686431930170125,imu,3140.455438,18.031939,0.04369737,20.229209,,
1544686431933726009,wheel,3140.526156,18.035032,0.04374082,20.228472,0.052708,True
1544686431940178296,imu,3140.656553,18.040745,0.04381965,20.229164,,
1544686431943686912,wheel,3140.727177,18.043842,0.04383658,20.228740,0.003242,True
1544686431950176578,imu,3140.858327,18.049597,0.04386788,20.228468,,
1544686431953677820,wheel,3140.928686,18.052684,0.04383658,20.227090,0.006298,True
1544686431960175481,imu,3141.059983,18.058440,0.04377849,20.225250,,
1544686431963679109,wheel,3141.130200,18.061514,0.04373180,20.223960,0.013266,True
1544686431970181106,imu,3141.261566,18.067256,0.04364516,20.222607,,
1544686431973679068,wheel,3141.330749,18.070278,0.04366448,20.222115,0.088919,True
1544686431980171954,imu,3141.461929,18.076012,0.04370034,20.223899,,
1544686431983684410,wheel,3141.532246,18.079088,0.04375830,20.223341,0.016992,True
1544686431990173012,imu,3141.663342,18.084835,0.04386538,20.223482,,
1544686431993684603,wheel,3141.733757,18.087926,0.04386605,20.221722,0.011287,True
1544686432000171149,imu,3141.864793,18.093678,0.04386731,20.219424,,
1544686432003683915,wheel,3141.935269,18.096768,0.04378731,20.218527,0.009263,True
1544686432010170796,imu,3142.066297,18.102500,0.04363957,20.217735,,
1544686432013680623,wheel,3142.136774,18.105575,0.04357198,20.217257,0.006911,True
1544686432020171352,imu,3142.267875,18.111282,0.04344699,20.217122,,
1544686432023704030,wheel,3142.338539,18.114356,0.04351421,20.214231,0.018816,True
1544686432030168184,imu,3142.469069,18.120048,0.04363720,20.210163,,
1544686432033674134,wheel,3142.539587,18.123129,0.04370685,20.208499,0.002887,True
1544686432040183675,imu,3142.671000,18.128885,0.04383616,20.205895,,
1544686432043713988,wheel,3142.740391,18.131928,0.04380969,20.204507,0.140854,True
1544686432050173147,imu,3142.870773,18.137640,0.04376127,20.205311,,
1544686432053742569,wheel,3142.941899,18.140751,0.04366869,20.203938,0.034314,True
1544686432060182119,imu,3143.071877,18.146420,0.04350166,20.203089,,
1544686432063682337,wheel,3143.142944,18.149513,0.04348253,20.201271,0.007164,True
1544686432070213828,imu,3143.274750,18.155245,0.04344685,20.197110,,
1544686432073674639,wheel,3143.344010,18.158258,0.04349691,20.193453,0.012892,True
1544686432080190447,imu,3143.475443,18.163984,0.04359117,20.187607,,
1544686432083686037,wheel,3143.544838,18.167012,0.04361528,20.184465,0.048697,True
1544686432090191226,imu,3143.676004,18.172739,0.04366014,20.180617,,
1544686432093709047,wheel,3143.746135,18.175801,0.04361406,20.177703,0.024944,True
1544686432100159727,imu,3143.876159,18.181470,0.04352956,20.173770,,
1544686432103685338,wheel,3143.947660,18.184583,0.04347936,20.172781,0.007963,True
1544686432110213105,imu,3144.079210,18.190300,0.04338641,20.170145,,
1544686432113697427,wheel,3144.148242,18.193297,0.04340192,20.166691,0.055545,True
1544686432120163602,imu,3144.278507,18.198956,0.04343070,20.162409,,
1544686432123683263,wheel,3144.349299,18.202034,0.04348576,20.160168,0.000420,True
1544686432130169631,imu,3144.479928,18.207725,0.04358723,20.156222,,
1544686432133700209,wheel,3144.550345,18.210796,0.04359579,20.154908,0.018413,True
1544686432140183786,imu,3144.680893,18.216492,0.04361152,20.153708,,
1544686432143682587,wheel,3144.750900,18.219544,0.04353089,20.152756,0.007699,True
1544686432150184435,imu,3144.881804,18.225236,0.04338106,20.151780,,
1544686432153704122,wheel,3144.951728,18.228269,0.04331199,20.146946,0.034625,True
1544686432160186223,imu,3145.082177,18.233914,0.04318478,20.139710,,
1544686432163698782,wheel,3145.152813,18.236967,0.04321732,20.135526,0.000045,True
1544686432170177698,imu,3145.283122,18.242607,0.04327734,20.127868,,
1544686432173683620,wheel,3145.353151,18.245641,0.04335277,20.127197,0.008923,True
1544686432180210066,imu,3145.484385,18.251344,0.04349318,20.126804,,
1544686432183684190,wheel,3145.553935,18.254372,0.04352659,20.127069,0.003793,True
1544686432190176227,imu,3145.684480,18.260061,0.04358902,20.128125,,
1544686432193689187,wheel,3145.754740,18.263124,0.04352705,20.125107,0.005702,True
1544686432200177971,imu,3145.885189,18.268798,0.04341257,20.120210,,
1544686432203670951,wheel,3145.955329,18.271842,0.04334602,20.117078,0.000184,True
1544686432210211327,imu,3146.086760,18.277535,0.04322142,20.111337,,
1544686432213686196,wheel,3146.155665,18.280515,0.04323175,20.110192,0.033438,True
1544686432220185199,imu,3146.286238,18.286164,0.04325108,20.109715,,
1544686432223713947,wheel,3146.356456,18.289205,0.04330159,20.109443,0.018412,True
1544686432230178487,imu,3146.486335,18.294838,0.04339413,20.110155,,
1544686432233677656,wheel,3146.556527,18.297886,0.04339151,20.109701,0.000482,True
1544686432240177801,imu,3146.687118,18.303556,0.04338664,20.109058,,
1544686432243708077,wheel,3146.756377,18.306560,0.04332522,20.107038,0.110961,True
1544686432250177722,imu,3146.886339,18.312186,0.04321266,20.106307,,
1544686432253667283,wheel,3146.956692,18.315229,0.04321626,20.106282,0.002651,True
1544686432260179096,imu,3147.087496,18.320886,0.04322299,20.105769,,
1544686432263683085,wheel,3147.157004,18.323893,0.04328115,20.105541,0.030870,True
1544686432270206058,imu,3147.288033,18.329575,0.04338944,20.106710,,
1544686432273674868,wheel,3147.357308,18.332583,0.04339561,20.106717,0.006618,True
1544686432280182900,imu,3147.488042,18.338260,0.04340718,20.107472,,
1544686432283669985,wheel,3147.557393,18.341270,0.04333559,20.105067,0.019449,True
1544686432290162167,imu,3147.687786,18.346915,0.04320230,20.101854,,
1544686432293666012,wheel,3147.757963,18.349947,0.04313255,20.100591,0.001451,True
1544686432300165938,imu,3147.888487,18.355571,0.04300317,20.098591,,
1544686432303672288,wheel,3147.958516,18.358585,0.04302901,20.098937,0.005791,True
1544686432310154316,imu,3148.088681,18.364193,0.04307678,20.100260,,
1544686432313659484,wheel,3148.158575,18.367209,0.04317420,20.101157,0.009954,True
1544686432320169897,imu,3148.289327,18.372869,0.04335514,20.103725,,
1544686432323667205,wheel,3148.359364,18.375909,0.04338955,20.102368,0.001669,True
1544686432330209261,imu,3148.490744,18.381617,0.04345391,20.100202,,
1544686432333664274,wheel,3148.559218,18.384592,0.04337694,20.097946,0.032808,True
1544686432340176637,imu,3148.689972,18.390257,0.04323185,20.095355,,
1544686432343665179,wheel,3148.759771,18.393274,0.04314587,20.095692,0.002297,True
1544686432350164809,imu,3148.890268,18.398897,0.04298568,20.096753,,
1544686432353663665,wheel,3148.959833,18.401889,0.04299381,20.097490,0.019017,True
1544686432360153538,imu,3149.090151,18.407496,0.04300887,20.100103,,
1544686432363684721,wheel,3149.160377,18.410519,0.04303547,20.099804,0.018854,True
1544686432370161262,imu,3149.290436,18.416123,0.04308426,20.100482,,
1544686432373668956,wheel,3149.359986,18.419122,0.04310321,20.098104,0.031626,True
1544686432380162533,imu,3149.490364,18.424747,0.04313828,20.095302,,
1544686432383688594,wheel,3149.560318,18.427766,0.04313391,20.093701,0.027991,True
1544686432390158461,imu,3149.690196,18.433371,0.04312588,20.092256,,
1544686432393668528,wheel,3149.760866,18.436421,0.04310953,20.093234,0.001745,True
1544686432400160149,imu,3149.891187,18.442040,0.04307929,20.094667,,
1544686432403660354,wheel,3149.960692,18.445037,0.04310008,20.094744,0.023576,True
1544686432410156488,imu,3150.091113,18.450664,0.04313867,20.096273,,
1544686432413669654,wheel,3150.160773,18.453671,0.04314827,20.094264,0.030593,True
1544686432420201679,imu,3150.291900,18.459333,0.04316612,20.092112,,
1544686432423662075,wheel,3150.360862,18.462310,0.04311724,20.090748,0.009984,True
1544686432430226368,imu,3150.492616,18.467988,0.04302451,20.089082,,
1544686432433662084,wheel,3150.560456,18.470907,0.04297207,20.089498,0.050165,True
1544686432440198876,imu,3150.691665,18.476542,0.04287229,20.092362,,
1544686432443671076,wheel,3150.760527,18.479496,0.04288134,20.091418,0.028208,True
1544686432450202784,imu,3150.891637,18.485123,0.04289837,20.091181,,
1544686432453655076,wheel,3150.960140,18.488065,0.04294661,20.088806,0.025028,True
1544686432460173856,imu,3151.090964,18.493692,0.04303770,20.085775,,
1544686432463665003,wheel,3151.160242,18.496677,0.04307005,20.083389,0.024186,True
1544686432470216945,imu,3151.291695,18.502346,0.04313075,20.080331,,
1544686432473671622,wheel,3151.360336,18.505307,0.04310634,20.078656,0.017614,True
1544686432480160636,imu,3151.490500,18.510919,0.04306048,20.076725,,
1544686432483701976,wheel,3151.560444,18.513930,0.04301085,20.073285,0.047108,True
1544686432490152257,imu,3151.689789,18.519491,0.04292044,20.068943,,
1544686432493709358,wheel,3151.761033,18.522550,0.04288590,20.066089,0.000211,True
1544686432500183616,imu,3151.890810,18.528114,0.04282302,20.061024,,
1544686432503676215,wheel,3151.961384,18.531138,0.04281190,20.058884,0.013373,True
1544686432510190389,imu,3152.091915,18.536729,0.04279116,20.053843,,
1544686432513659376,wheel,3152.161256,18.539698,0.04279711,20.051397,0.000996,True
1544686432520193501,imu,3152.292141,18.545303,0.04280831,20.047078,,
1544686432523651021,wheel,3152.360887,18.548248,0.04282058,20.044547,0.010015,True
1544686432530147216,imu,3152.490968,18.553823,0.04284364,20.040707,,
1544686432533661020,wheel,3152.560506,18.556804,0.04283995,20.039387,0.026678,True
1544686432540146868,imu,3152.690356,18.562370,0.04283314,20.038416,,
1544686432543663741,wheel,3152.760124,18.565359,0.04281695,20.036148,0.016292,True
1544686432550157697,imu,3152.890108,18.570926,0.04278705,20.033106,,
1544686432553681498,wheel,3152.959763,18.573907,0.04277101,20.029167,0.030227,True
1544686432560153702,imu,3153.089259,18.579448,0.04274154,20.023487,,
1544686432563658421,wheel,3153.159395,18.582446,0.04271257,20.021597,0.000029,True
1544686432570162660,imu,3153.289490,18.588003,0.04265879,20.018041,,
1544686432573660414,wheel,3153.359018,18.590969,0.04261326,20.016383,0.007224,True
1544686432580154697,imu,3153.488885,18.596501,0.04252870,20.014073,,
1544686432583664092,wheel,3153.558642,18.599468,0.04250771,20.011851,0.006831,True
1544686432590189403,imu,3153.689097,18.605014,0.04246869,20.008468,,
1544686432593653093,wheel,3153.758278,18.607955,0.04249133,20.005515,0.000120,True
1544686432600149332,imu,3153.888103,18.613477,0.04253378,20.000076,,
1544686432603661654,wheel,3153.958384,18.616469,0.04255952,19.998759,0.000400,True
1544686432610197580,imu,3154.088967,18.622033,0.04260741,19.996129,,
1544686432613679803,wheel,3154.157531,18.624956,0.04261085,19.993927,0.040215,True
1544686432620150134,imu,3154.286774,18.630467,0.04261724,19.991649,,
1544686432623662060,wheel,3154.356915,18.633456,0.04255853,19.989670,0.000000,True
1544686432630144853,imu,3154.486375,18.638962,0.04245015,19.986018,,
1544686432633689659,wheel,3154.556309,18.641930,0.04238855,19.983587,0.028734,True
1544686432640144385,imu,3154.685172,18.647388,0.04227637,19.980661,,
1544686432643671369,wheel,3154.755934,18.650381,0.04225086,19.979141,0.005101,True
1544686432650149353,imu,3154.885232,18.655844,0.04220400,19.975711,,
1544686432653661495,wheel,3154.954598,18.658773,0.04222566,19.974771,0.021311,True
1544686432660162605,imu,3155.084339,18.664258,0.04226576,19.974345,,
1544686432663662707,wheel,3155.154206,18.667214,0.04230171,19.973847,0.000013,True
1544686432670147619,imu,3155.283615,18.672695,0.04236832,19.972892,,
1544686432673666274,wheel,3155.353825,18.675672,0.04238290,19.971180,0.000000,True
1544686432680150825,imu,3155.483202,18.681161,0.04240976,19.968029,,
1544686432683665215,wheel,3155.553439,18.684141,0.04238507,19.967729,0.000627,True
1544686432690156901,imu,3155.682944,18.689630,0.04233946,19.966950,,
1544686432693670668,wheel,3155.753042,18.692598,0.04230487,19.967072,0.000000,True
1544686432700137220,imu,3155.882045,18.698055,0.04224120,19.967294,,
1544686432703661758,wheel,3155.952166,18.701018,0.04222123,19.967132,0.001474,True
1544686432710185794,imu,3156.082317,18.706514,0.04218427,19.967177,,
1544686432713657657,wheel,3156.151296,18.709425,0.04218282,19.966548,0.003194,True
1544686432720150839,imu,3156.280825,18.714892,0.04218011,19.965886,,
1544686432723701959,wheel,3156.350186,18.717819,0.04217949,19.965896,0.087672,True
1544686432730188218,imu,3156.479584,18.723280,0.04217836,19.968546,,
1544686432733656445,wheel,3156.549300,18.726222,0.04218061,19.969398,0.010924,True
1544686432740186902,imu,3156.679595,18.731722,0.04218483,19.970044,,
1544686432743665868,wheel,3156.748430,18.734628,0.04222299,19.969136,0.013410,True
1544686432750157052,imu,3156.877935,18.740104,0.04229420,19.968491,,
1544686432753662100,wheel,3156.947307,18.743041,0.04233459,19.969541,0.012518,True
1544686432760179660,imu,3157.077352,18.748555,0.04240968,19.972507,,
1544686432763693342,wheel,3157.146192,18.751475,0.04239205,19.971301,0.065050,True
1544686432770183561,imu,3157.275694,18.756966,0.04235947,19.971367,,
1544686432773672345,wheel,3157.345561,18.759925,0.04229083,19.970784,0.002598,True
1544686432780145050,imu,3157.474706,18.765382,0.04216348,19.969244,,
1544686432783685595,wheel,3157.544928,18.768342,0.04210632,19.969365,0.006984,True
1544686432790148416,imu,3157.673876,18.773768,0.04200197,19.970327,,
1544686432793670679,wheel,3157.744514,18.776737,0.04201595,19.972423,0.005088,True
1544686432800183659,imu,3157.874490,18.782203,0.04204178,19.975658,,
1544686432803663407,wheel,3157.943627,18.785114,0.04210398,19.975883,0.003914,True
1544686432810150180,imu,3158.073094,18.790575,0.04221993,19.976871,,
1544686432813669510,wheel,3158.143466,18.793550,0.04225148,19.976771,0.000681,True
1544686432820131716,imu,3158.272444,18.799006,0.04230939,19.976353,,
1544686432823697792,wheel,3158.342842,18.801986,0.04230618,19.975006,0.024022,True
1544686432830176893,imu,3158.472143,18.807459,0.04230035,19.973929,,
1544686432833694896,wheel,3158.541744,18.810404,0.04227604,19.972079,0.014502,True
1544686432840197743,imu,3158.671496,18.815890,0.04223112,19.969743,,
1544686432843669836,wheel,3158.741351,18.818840,0.04219594,19.970565,0.013446,True
1544686432850151719,imu,3158.870684,18.824297,0.04213027,19.971047,,
1544686432853652241,wheel,3158.940239,18.827227,0.04209324,19.970546,0.003418,True
1544686432860185665,imu,3159.070598,18.832713,0.04202412,19.970144,,
1544686432863688864,wheel,3159.139386,18.835605,0.04202317,19.967939,0.049217,True
1544686432870134312,imu,3159.267968,18.841012,0.04202143,19.965868,,
1544686432873664757,wheel,3159.338768,18.843989,0.04203920,19.964891,0.005677,True
1544686432880179095,imu,3159.468703,18.849457,0.04207200,19.962412,,
1544686432883666377,wheel,3159.538376,18.852390,0.04207491,19.962989,0.000567,True
1544686432890128338,imu,3159.667264,18.857817,0.04208031,19.963845,,
1544686432893659783,wheel,3159.737023,18.860754,0.04209654,19.963389,0.018560,True
1544686432900178941,imu,3159.867053,18.866233,0.04212650,19.963770,,
1544686432903663883,wheel,3159.936399,18.869156,0.04211254,19.962244,0.001068,True
1544686432910136609,imu,3160.065486,18.874593,0.04208662,19.959704,,
1544686432913695837,wheel,3160.135782,18.877552,0.04204207,19.958452,0.018594,True
1544686432920181186,imu,3160.265102,18.882987,0.04196088,19.957380,,
1544686432923691455,wheel,3160.334441,18.885896,0.04191313,19.956337,0.017137,True
1544686432930180922,imu,3160.463832,18.891317,0.04182484,19.955586,,
1544686432933679388,wheel,3160.534057,18.894255,0.04180556,19.954905,0.009038,True
1544686432940182484,imu,3160.663706,18.899676,0.04176973,19.952778,,
1544686432943682636,wheel,3160.732733,18.902561,0.04179010,19.950432,0.022361,True
1544686432950173168,imu,3160.862099,18.907973,0.04182788,19.947429,,
1544686432953651600,wheel,3160.931401,18.910875,0.04186645,19.946555,0.000019,True
1544686432960144005,imu,3161.060783,18.916299,0.04193844,19.944963,,
